日付,支店,カテゴリ,商品コード,商品名,数量,単価,金額
2026/06/19,仙台支店,ステーショナリー,ST-002,活版印刷メモパッド,51,420,21420
2026/06/19,仙台支店,インテリア小物,IN-001,アロマキャンドル,18,880,15840
2026/06/19,仙台支店,インテリア小物,IN-002,ガラスフラワーベース,12,1650,19800
2026/06/19,仙台支店,インテリア小物,IN-003,ラタン小物かご,17,950,16150
2026/06/19,仙台支店,インテリア小物,IN-004,陶器の一輪挿し,15,720,10800
2026/06/19,仙台支店,バス・サニタリー,BS-001,オーガニックコットンタオル,23,1180,27140
2026/06/19,仙台支店,バス・サニタリー,BS-002,陶器のソープディッシュ,18,640,11520
2026/06/19,仙台支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,19,920,17480
2026/06/19,仙台支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,19,480,9120
2026/06/19,仙台支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,47,650,30550
2026/06/19,仙台支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,28,880,24640
2026/06/19,仙台支店,ラッピング用品,GF-004,和紙包装紙 20枚入,11,1150,12650
