日付,支店,カテゴリ,商品コード,商品名,数量,単価,金額
2026/06/12,札幌支店,ガーデン雑貨,GD-002,ブリキのじょうろ,5,1750,8750
2026/06/12,札幌支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,17,480,8160
2026/06/12,札幌支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,27,650,17550
2026/06/12,札幌支店,ラッピング用品,GF-002,サテンリボン 5色セット,25,540,13500
2026/06/12,札幌支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,21,880,18480
2026/06/12,仙台支店,キッチン雑貨,KT-001,木製カッティングボード,14,1480,20720
2026/06/12,仙台支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,17,1980,33660
2026/06/12,仙台支店,キッチン雑貨,KT-004,リネンキッチンクロス 2枚組,32,780,24960
2026/06/12,仙台支店,ステーショナリー,ST-003,リネン表紙ノート A5,42,680,28560
2026/06/12,仙台支店,インテリア小物,IN-001,アロマキャンドル,23,880,20240
2026/06/12,仙台支店,インテリア小物,IN-002,ガラスフラワーベース,8,1650,13200
2026/06/12,仙台支店,インテリア小物,IN-004,陶器の一輪挿し,9,720,6480
2026/06/12,仙台支店,バス・サニタリー,BS-001,オーガニックコットンタオル,26,1180,30680
2026/06/12,仙台支店,バス・サニタリー,BS-002,陶器のソープディッシュ,9,640,5760
2026/06/12,仙台支店,バス・サニタリー,BS-003,バスソルト 3種セット,9,1380,12420
2026/06/12,仙台支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,12,920,11040
2026/06/12,仙台支店,ガーデン雑貨,GD-002,ブリキのじょうろ,8,1750,14000
