日付,支店,カテゴリ,商品コード,商品名,数量,単価,金額
2026/06/16,名古屋支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,33,560,18480
2026/06/16,名古屋支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,20,480,9600
2026/06/16,名古屋支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,75,650,48750
2026/06/16,名古屋支店,ラッピング用品,GF-002,サテンリボン 5色セット,38,540,20520
2026/06/16,名古屋支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,47,880,41360
2026/06/16,名古屋支店,ラッピング用品,GF-004,和紙包装紙 20枚入,25,1150,28750
2026/06/16,福岡支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,21,1980,41580
2026/06/16,福岡支店,キッチン雑貨,KT-004,リネンキッチンクロス 2枚組,38,780,29640
2026/06/16,福岡支店,ステーショナリー,ST-002,活版印刷メモパッド,64,420,26880
2026/06/16,福岡支店,ステーショナリー,ST-003,リネン表紙ノート A5,33,680,22440
2026/06/16,福岡支店,ステーショナリー,ST-004,マスキングテープ 12色セット,24,1250,30000
2026/06/16,福岡支店,インテリア小物,IN-003,ラタン小物かご,14,950,13300
2026/06/16,福岡支店,インテリア小物,IN-004,陶器の一輪挿し,11,720,7920
2026/06/16,福岡支店,バス・サニタリー,BS-001,オーガニックコットンタオル,25,1180,29500
2026/06/16,福岡支店,バス・サニタリー,BS-002,陶器のソープディッシュ,20,640,12800
2026/06/16,福岡支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,26,920,23920
2026/06/16,福岡支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,31,560,17360
2026/06/16,福岡支店,ガーデン雑貨,GD-002,ブリキのじょうろ,6,1750,10500
2026/06/16,福岡支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,28,380,10640
2026/06/16,福岡支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,27,880,23760
2026/06/16,福岡支店,ラッピング用品,GF-004,和紙包装紙 20枚入,17,1150,19550
2026/06/16,札幌支店,キッチン雑貨,KT-001,木製カッティングボード,12,1480,17760
2026/06/16,札幌支店,キッチン雑貨,KT-003,シリコン調理スプーン,19,520,9880
2026/06/16,札幌支店,キッチン雑貨,KT-004,リネンキッチンクロス 2枚組,18,780,14040
2026/06/16,札幌支店,ステーショナリー,ST-001,真鍮ボールペン,20,980,19600
2026/06/16,札幌支店,ステーショナリー,ST-002,活版印刷メモパッド,47,420,19740
2026/06/16,札幌支店,ステーショナリー,ST-003,リネン表紙ノート A5,26,680,17680
2026/06/16,札幌支店,インテリア小物,IN-001,アロマキャンドル,15,880,13200
2026/06/16,札幌支店,インテリア小物,IN-002,ガラスフラワーベース,7,1650,11550
2026/06/16,札幌支店,バス・サニタリー,BS-001,オーガニックコットンタオル,19,1180,22420
2026/06/16,札幌支店,バス・サニタリー,BS-002,陶器のソープディッシュ,19,640,12160
2026/06/16,札幌支店,バス・サニタリー,BS-003,バスソルト 3種セット,13,1380,17940
2026/06/16,札幌支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,13,920,11960
2026/06/16,札幌支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,28,560,15680
2026/06/16,札幌支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,25,650,16250
2026/06/16,札幌支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,16,880,14080
2026/06/16,仙台支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,17,1980,33660
2026/06/16,仙台支店,キッチン雑貨,KT-004,リネンキッチンクロス 2枚組,27,780,21060
2026/06/16,仙台支店,ステーショナリー,ST-001,真鍮ボールペン,25,980,24500
2026/06/16,仙台支店,ステーショナリー,ST-002,活版印刷メモパッド,33,420,13860
2026/06/16,仙台支店,ステーショナリー,ST-003,リネン表紙ノート A5,51,680,34680
2026/06/16,仙台支店,ステーショナリー,ST-004,マスキングテープ 12色セット,11,1250,13750
2026/06/16,仙台支店,インテリア小物,IN-001,アロマキャンドル,29,880,25520
2026/06/16,仙台支店,インテリア小物,IN-004,陶器の一輪挿し,8,720,5760
2026/06/16,仙台支店,バス・サニタリー,BS-002,陶器のソープディッシュ,18,640,11520
2026/06/16,仙台支店,バス・サニタリー,BS-003,バスソルト 3種セット,19,1380,26220
2026/06/16,仙台支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,12,920,11040
2026/06/16,仙台支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,27,560,15120
2026/06/16,仙台支店,ガーデン雑貨,GD-002,ブリキのじょうろ,5,1750,8750
2026/06/16,仙台支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,26,480,12480
2026/06/16,仙台支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,55,650,35750
2026/06/16,仙台支店,ラッピング用品,GF-002,サテンリボン 5色セット,22,540,11880
2026/06/16,仙台支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,30,880,26400
