日付,支店,カテゴリ,商品コード,商品名,数量,単価,金額
2026/06/25,仙台支店,ステーショナリー,ST-001,真鍮ボールペン,25,980,24500
2026/06/25,仙台支店,ステーショナリー,ST-002,活版印刷メモパッド,33,420,13860
2026/06/25,仙台支店,ステーショナリー,ST-003,リネン表紙ノート A5,23,680,15640
2026/06/25,仙台支店,ステーショナリー,ST-004,マスキングテープ 12色セット,13,1250,16250
2026/06/25,仙台支店,バス・サニタリー,BS-001,オーガニックコットンタオル,20,1180,23600
2026/06/25,仙台支店,バス・サニタリー,BS-003,バスソルト 3種セット,19,1380,26220
2026/06/25,仙台支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,20,920,18400
2026/06/25,仙台支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,22,560,12320
2026/06/25,仙台支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,40,380,15200
2026/06/25,仙台支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,41,650,26650
2026/06/25,仙台支店,ラッピング用品,GF-002,サテンリボン 5色セット,16,540,8640
2026/06/25,仙台支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,20,880,17600
2026/06/25,仙台支店,ラッピング用品,GF-004,和紙包装紙 20枚入,14,1150,16100
