日付,支店,カテゴリ,商品コード,商品名,数量,単価,金額
2026/06/23,名古屋支店,ステーショナリー,ST-004,マスキングテープ 12色セット,19,1250,23750
2026/06/23,名古屋支店,インテリア小物,IN-003,ラタン小物かご,19,950,18050
2026/06/23,名古屋支店,バス・サニタリー,BS-001,オーガニックコットンタオル,26,1180,30680
2026/06/23,名古屋支店,バス・サニタリー,BS-002,陶器のソープディッシュ,26,640,16640
2026/06/23,名古屋支店,バス・サニタリー,BS-003,バスソルト 3種セット,18,1380,24840
2026/06/23,名古屋支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,35,920,32200
2026/06/23,名古屋支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,25,560,14000
2026/06/23,名古屋支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,26,380,9880
2026/06/23,名古屋支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,50,650,32500
2026/06/23,名古屋支店,ラッピング用品,GF-002,サテンリボン 5色セット,41,540,22140
2026/06/23,名古屋支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,45,880,39600
2026/06/23,名古屋支店,ラッピング用品,GF-004,和紙包装紙 20枚入,12,1150,13800
2026/06/23,福岡支店,キッチン雑貨,KT-003,シリコン調理スプーン,25,520,13000
2026/06/23,福岡支店,ステーショナリー,ST-004,マスキングテープ 12色セット,23,1250,28750
2026/06/23,福岡支店,インテリア小物,IN-001,アロマキャンドル,30,880,26400
2026/06/23,福岡支店,インテリア小物,IN-002,ガラスフラワーベース,11,1650,18150
2026/06/23,福岡支店,インテリア小物,IN-003,ラタン小物かご,10,950,9500
2026/06/23,福岡支店,バス・サニタリー,BS-001,オーガニックコットンタオル,23,1180,27140
2026/06/23,福岡支店,バス・サニタリー,BS-002,陶器のソープディッシュ,14,640,8960
2026/06/23,福岡支店,バス・サニタリー,BS-003,バスソルト 3種セット,15,1380,20700
2026/06/23,福岡支店,ガーデン雑貨,GD-002,ブリキのじょうろ,7,1750,12250
2026/06/23,福岡支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,20,480,9600
2026/06/23,福岡支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,45,650,29250
2026/06/23,福岡支店,ラッピング用品,GF-002,サテンリボン 5色セット,38,540,20520
2026/06/23,福岡支店,ラッピング用品,GF-004,和紙包装紙 20枚入,9,1150,10350
2026/06/23,札幌支店,キッチン雑貨,KT-001,木製カッティングボード,16,1480,23680
2026/06/23,札幌支店,キッチン雑貨,KT-003,シリコン調理スプーン,18,520,9360
2026/06/23,札幌支店,ステーショナリー,ST-001,真鍮ボールペン,12,980,11760
2026/06/23,札幌支店,ステーショナリー,ST-002,活版印刷メモパッド,40,420,16800
2026/06/23,札幌支店,ステーショナリー,ST-003,リネン表紙ノート A5,47,680,31960
2026/06/23,札幌支店,インテリア小物,IN-001,アロマキャンドル,24,880,21120
2026/06/23,札幌支店,バス・サニタリー,BS-001,オーガニックコットンタオル,17,1180,20060
2026/06/23,札幌支店,バス・サニタリー,BS-003,バスソルト 3種セット,14,1380,19320
2026/06/23,札幌支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,17,920,15640
2026/06/23,札幌支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,12,560,6720
2026/06/23,札幌支店,ガーデン雑貨,GD-002,ブリキのじょうろ,6,1750,10500
2026/06/23,札幌支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,25,480,12000
2026/06/23,札幌支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,28,380,10640
2026/06/23,札幌支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,13,880,11440
2026/06/23,札幌支店,ラッピング用品,GF-004,和紙包装紙 20枚入,16,1150,18400
2026/06/23,仙台支店,キッチン雑貨,KT-001,木製カッティングボード,13,1480,19240
2026/06/23,仙台支店,キッチン雑貨,KT-003,シリコン調理スプーン,28,520,14560
2026/06/23,仙台支店,ステーショナリー,ST-002,活版印刷メモパッド,37,420,15540
2026/06/23,仙台支店,ステーショナリー,ST-003,リネン表紙ノート A5,31,680,21080
2026/06/23,仙台支店,ステーショナリー,ST-004,マスキングテープ 12色セット,14,1250,17500
2026/06/23,仙台支店,インテリア小物,IN-001,アロマキャンドル,29,880,25520
2026/06/23,仙台支店,インテリア小物,IN-004,陶器の一輪挿し,7,720,5040
2026/06/23,仙台支店,バス・サニタリー,BS-001,オーガニックコットンタオル,27,1180,31860
2026/06/23,仙台支店,バス・サニタリー,BS-002,陶器のソープディッシュ,12,640,7680
2026/06/23,仙台支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,23,560,12880
2026/06/23,仙台支店,ガーデン雑貨,GD-002,ブリキのじょうろ,10,1750,17500
2026/06/23,仙台支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,19,480,9120
2026/06/23,仙台支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,56,650,36400
2026/06/23,仙台支店,ラッピング用品,GF-002,サテンリボン 5色セット,28,540,15120
