日付,支店,カテゴリ,商品コード,商品名,数量,単価,金額
2026/06/10,名古屋支店,バス・サニタリー,BS-001,オーガニックコットンタオル,27,1180,31860
2026/06/10,名古屋支店,バス・サニタリー,BS-002,陶器のソープディッシュ,12,640,7680
2026/06/10,名古屋支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,28,920,25760
2026/06/10,名古屋支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,29,560,16240
2026/06/10,名古屋支店,ガーデン雑貨,GD-002,ブリキのじょうろ,12,1750,21000
2026/06/10,名古屋支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,58,380,22040
2026/06/10,名古屋支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,36,650,23400
2026/06/10,名古屋支店,ラッピング用品,GF-002,サテンリボン 5色セット,33,540,17820
2026/06/10,福岡支店,キッチン雑貨,KT-001,木製カッティングボード,18,1480,26640
2026/06/10,福岡支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,14,1980,27720
2026/06/10,福岡支店,キッチン雑貨,KT-003,シリコン調理スプーン,35,520,18200
2026/06/10,福岡支店,キッチン雑貨,KT-004,リネンキッチンクロス 2枚組,17,780,13260
2026/06/10,福岡支店,ステーショナリー,ST-001,真鍮ボールペン,27,980,26460
2026/06/10,福岡支店,ステーショナリー,ST-002,活版印刷メモパッド,60,420,25200
2026/06/10,福岡支店,ステーショナリー,ST-003,リネン表紙ノート A5,45,680,30600
2026/06/10,福岡支店,ステーショナリー,ST-004,マスキングテープ 12色セット,20,1250,25000
2026/06/10,福岡支店,インテリア小物,IN-003,ラタン小物かご,21,950,19950
2026/06/10,福岡支店,インテリア小物,IN-004,陶器の一輪挿し,16,720,11520
2026/06/10,福岡支店,バス・サニタリー,BS-002,陶器のソープディッシュ,19,640,12160
2026/06/10,福岡支店,バス・サニタリー,BS-003,バスソルト 3種セット,8,1380,11040
2026/06/10,福岡支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,23,920,21160
2026/06/10,福岡支店,ガーデン雑貨,GD-002,ブリキのじょうろ,10,1750,17500
2026/06/10,福岡支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,49,380,18620
2026/06/10,福岡支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,27,650,17550
2026/06/10,福岡支店,ラッピング用品,GF-004,和紙包装紙 20枚入,18,1150,20700
2026/06/10,札幌支店,キッチン雑貨,KT-004,リネンキッチンクロス 2枚組,30,780,23400
2026/06/10,札幌支店,ステーショナリー,ST-001,真鍮ボールペン,21,980,20580
2026/06/10,札幌支店,ステーショナリー,ST-002,活版印刷メモパッド,27,420,11340
2026/06/10,札幌支店,ステーショナリー,ST-003,リネン表紙ノート A5,26,680,17680
2026/06/10,札幌支店,ステーショナリー,ST-004,マスキングテープ 12色セット,17,1250,21250
2026/06/10,札幌支店,インテリア小物,IN-001,アロマキャンドル,25,880,22000
2026/06/10,札幌支店,インテリア小物,IN-002,ガラスフラワーベース,7,1650,11550
2026/06/10,札幌支店,バス・サニタリー,BS-002,陶器のソープディッシュ,9,640,5760
2026/06/10,札幌支店,バス・サニタリー,BS-003,バスソルト 3種セット,9,1380,12420
2026/06/10,札幌支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,24,480,11520
2026/06/10,札幌支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,27,650,17550
2026/06/10,札幌支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,14,880,12320
2026/06/10,仙台支店,キッチン雑貨,KT-001,木製カッティングボード,9,1480,13320
2026/06/10,仙台支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,13,1980,25740
2026/06/10,仙台支店,キッチン雑貨,KT-004,リネンキッチンクロス 2枚組,18,780,14040
2026/06/10,仙台支店,ステーショナリー,ST-002,活版印刷メモパッド,49,420,20580
2026/06/10,仙台支店,ステーショナリー,ST-003,リネン表紙ノート A5,22,680,14960
2026/06/10,仙台支店,インテリア小物,IN-001,アロマキャンドル,24,880,21120
2026/06/10,仙台支店,インテリア小物,IN-002,ガラスフラワーベース,11,1650,18150
2026/06/10,仙台支店,インテリア小物,IN-004,陶器の一輪挿し,9,720,6480
2026/06/10,仙台支店,バス・サニタリー,BS-001,オーガニックコットンタオル,12,1180,14160
2026/06/10,仙台支店,バス・サニタリー,BS-003,バスソルト 3種セット,12,1380,16560
2026/06/10,仙台支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,20,920,18400
2026/06/10,仙台支店,ガーデン雑貨,GD-002,ブリキのじょうろ,8,1750,14000
2026/06/10,仙台支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,28,480,13440
2026/06/10,仙台支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,37,380,14060
2026/06/10,仙台支店,ラッピング用品,GF-004,和紙包装紙 20枚入,12,1150,13800
