日付,支店,カテゴリ,商品コード,商品名,数量,単価,金額
2026/06/09,名古屋支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,24,920,22080
2026/06/09,名古屋支店,ラッピング用品,GF-002,サテンリボン 5色セット,45,540,24300
2026/06/09,名古屋支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,41,880,36080
2026/06/09,名古屋支店,ラッピング用品,GF-004,和紙包装紙 20枚入,27,1150,31050
2026/06/09,福岡支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,19,1980,37620
2026/06/09,福岡支店,ステーショナリー,ST-001,真鍮ボールペン,19,980,18620
2026/06/09,福岡支店,ステーショナリー,ST-003,リネン表紙ノート A5,57,680,38760
2026/06/09,福岡支店,ステーショナリー,ST-004,マスキングテープ 12色セット,12,1250,15000
2026/06/09,福岡支店,インテリア小物,IN-001,アロマキャンドル,34,880,29920
2026/06/09,福岡支店,インテリア小物,IN-002,ガラスフラワーベース,7,1650,11550
2026/06/09,福岡支店,インテリア小物,IN-004,陶器の一輪挿し,14,720,10080
2026/06/09,福岡支店,バス・サニタリー,BS-003,バスソルト 3種セット,19,1380,26220
2026/06/09,福岡支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,28,920,25760
2026/06/09,福岡支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,33,380,12540
2026/06/09,福岡支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,54,650,35100
2026/06/09,福岡支店,ラッピング用品,GF-002,サテンリボン 5色セット,39,540,21060
2026/06/09,福岡支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,39,880,34320
2026/06/09,福岡支店,ラッピング用品,GF-004,和紙包装紙 20枚入,22,1150,25300
2026/06/09,札幌支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,8,1980,15840
2026/06/09,札幌支店,ステーショナリー,ST-001,真鍮ボールペン,19,980,18620
2026/06/09,札幌支店,ステーショナリー,ST-003,リネン表紙ノート A5,35,680,23800
2026/06/09,札幌支店,インテリア小物,IN-003,ラタン小物かご,13,950,12350
2026/06/09,札幌支店,インテリア小物,IN-004,陶器の一輪挿し,13,720,9360
2026/06/09,札幌支店,バス・サニタリー,BS-002,陶器のソープディッシュ,13,640,8320
2026/06/09,札幌支店,ガーデン雑貨,GD-002,ブリキのじょうろ,8,1750,14000
2026/06/09,札幌支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,11,480,5280
2026/06/09,札幌支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,26,380,9880
2026/06/09,札幌支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,45,650,29250
2026/06/09,札幌支店,ラッピング用品,GF-004,和紙包装紙 20枚入,8,1150,9200
2026/06/09,仙台支店,キッチン雑貨,KT-003,シリコン調理スプーン,16,520,8320
2026/06/09,仙台支店,ステーショナリー,ST-001,真鍮ボールペン,13,980,12740
2026/06/09,仙台支店,ステーショナリー,ST-002,活版印刷メモパッド,48,420,20160
2026/06/09,仙台支店,ステーショナリー,ST-003,リネン表紙ノート A5,41,680,27880
2026/06/09,仙台支店,インテリア小物,IN-003,ラタン小物かご,15,950,14250
2026/06/09,仙台支店,バス・サニタリー,BS-001,オーガニックコットンタオル,29,1180,34220
2026/06/09,仙台支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,28,560,15680
2026/06/09,仙台支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,25,480,12000
2026/06/09,仙台支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,33,380,12540
2026/06/09,仙台支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,36,650,23400
2026/06/09,仙台支店,ラッピング用品,GF-002,サテンリボン 5色セット,17,540,9180
2026/06/09,仙台支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,23,880,20240
