日付,支店,カテゴリ,商品コード,商品名,数量,単価,金額
2026/05/15,福岡支店,バス・サニタリー,BS-003,バスソルト 3種セット,12,1380,16560
2026/05/15,福岡支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,22,560,12320
2026/05/15,福岡支店,ガーデン雑貨,GD-002,ブリキのじょうろ,9,1750,15750
2026/05/15,福岡支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,17,480,8160
2026/05/15,福岡支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,46,380,17480
2026/05/15,福岡支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,57,650,37050
2026/05/15,福岡支店,ラッピング用品,GF-002,サテンリボン 5色セット,25,540,13500
2026/05/15,福岡支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,29,880,25520
2026/05/15,札幌支店,キッチン雑貨,KT-001,木製カッティングボード,10,1480,14800
2026/05/15,札幌支店,ステーショナリー,ST-001,真鍮ボールペン,22,980,21560
2026/05/15,札幌支店,ステーショナリー,ST-004,マスキングテープ 12色セット,18,1250,22500
2026/05/15,札幌支店,インテリア小物,IN-001,アロマキャンドル,21,880,18480
2026/05/15,札幌支店,インテリア小物,IN-002,ガラスフラワーベース,7,1650,11550
2026/05/15,札幌支店,インテリア小物,IN-004,陶器の一輪挿し,10,720,7200
2026/05/15,札幌支店,バス・サニタリー,BS-002,陶器のソープディッシュ,17,640,10880
2026/05/15,札幌支店,バス・サニタリー,BS-003,バスソルト 3種セット,9,1380,12420
2026/05/15,札幌支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,22,560,12320
2026/05/15,札幌支店,ガーデン雑貨,GD-002,ブリキのじょうろ,8,1750,14000
2026/05/15,札幌支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,25,480,12000
2026/05/15,札幌支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,20,380,7600
2026/05/15,札幌支店,ラッピング用品,GF-002,サテンリボン 5色セット,26,540,14040
2026/05/15,仙台支店,キッチン雑貨,KT-004,リネンキッチンクロス 2枚組,14,780,10920
2026/05/15,仙台支店,ステーショナリー,ST-003,リネン表紙ノート A5,43,680,29240
2026/05/15,仙台支店,ステーショナリー,ST-004,マスキングテープ 12色セット,12,1250,15000
2026/05/15,仙台支店,インテリア小物,IN-001,アロマキャンドル,29,880,25520
2026/05/15,仙台支店,インテリア小物,IN-002,ガラスフラワーベース,5,1650,8250
2026/05/15,仙台支店,インテリア小物,IN-003,ラタン小物かご,8,950,7600
2026/05/15,仙台支店,インテリア小物,IN-004,陶器の一輪挿し,13,720,9360
2026/05/15,仙台支店,バス・サニタリー,BS-001,オーガニックコットンタオル,27,1180,31860
2026/05/15,仙台支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,21,560,11760
2026/05/15,仙台支店,ガーデン雑貨,GD-002,ブリキのじょうろ,8,1750,14000
2026/05/15,仙台支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,26,380,9880
2026/05/15,仙台支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,24,650,15600
2026/05/15,仙台支店,ラッピング用品,GF-002,サテンリボン 5色セット,32,540,17280
2026/05/15,仙台支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,32,880,28160
2026/05/15,仙台支店,ラッピング用品,GF-004,和紙包装紙 20枚入,9,1150,10350
