日付,支店,カテゴリ,商品コード,商品名,数量,単価,金額
2026/06/05,福岡支店,ステーショナリー,ST-003,リネン表紙ノート A5,26,680,17680
2026/06/05,福岡支店,ステーショナリー,ST-004,マスキングテープ 12色セット,17,1250,21250
2026/06/05,福岡支店,インテリア小物,IN-002,ガラスフラワーベース,12,1650,19800
2026/06/05,福岡支店,インテリア小物,IN-004,陶器の一輪挿し,11,720,7920
2026/06/05,福岡支店,バス・サニタリー,BS-001,オーガニックコットンタオル,21,1180,24780
2026/06/05,福岡支店,バス・サニタリー,BS-002,陶器のソープディッシュ,13,640,8320
2026/06/05,福岡支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,19,920,17480
2026/06/05,福岡支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,17,560,9520
2026/06/05,福岡支店,ガーデン雑貨,GD-002,ブリキのじょうろ,6,1750,10500
2026/06/05,福岡支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,28,480,13440
2026/06/05,福岡支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,44,380,16720
2026/06/05,札幌支店,キッチン雑貨,KT-001,木製カッティングボード,13,1480,19240
2026/06/05,札幌支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,12,1980,23760
2026/06/05,札幌支店,キッチン雑貨,KT-003,シリコン調理スプーン,17,520,8840
2026/06/05,札幌支店,ステーショナリー,ST-001,真鍮ボールペン,13,980,12740
2026/06/05,札幌支店,ステーショナリー,ST-004,マスキングテープ 12色セット,8,1250,10000
2026/06/05,札幌支店,インテリア小物,IN-002,ガラスフラワーベース,7,1650,11550
2026/06/05,札幌支店,バス・サニタリー,BS-001,オーガニックコットンタオル,22,1180,25960
2026/06/05,札幌支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,18,560,10080
2026/06/05,札幌支店,ガーデン雑貨,GD-002,ブリキのじょうろ,8,1750,14000
2026/06/05,札幌支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,16,480,7680
2026/06/05,札幌支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,22,380,8360
2026/06/05,札幌支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,17,880,14960
2026/06/05,仙台支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,13,1980,25740
2026/06/05,仙台支店,キッチン雑貨,KT-003,シリコン調理スプーン,22,520,11440
2026/06/05,仙台支店,キッチン雑貨,KT-004,リネンキッチンクロス 2枚組,17,780,13260
2026/06/05,仙台支店,ステーショナリー,ST-002,活版印刷メモパッド,40,420,16800
2026/06/05,仙台支店,ステーショナリー,ST-004,マスキングテープ 12色セット,12,1250,15000
2026/06/05,仙台支店,インテリア小物,IN-001,アロマキャンドル,21,880,18480
2026/06/05,仙台支店,インテリア小物,IN-002,ガラスフラワーベース,11,1650,18150
2026/06/05,仙台支店,インテリア小物,IN-004,陶器の一輪挿し,8,720,5760
2026/06/05,仙台支店,バス・サニタリー,BS-003,バスソルト 3種セット,14,1380,19320
2026/06/05,仙台支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,25,560,14000
2026/06/05,仙台支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,23,480,11040
2026/06/05,仙台支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,42,380,15960
2026/06/05,仙台支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,55,650,35750
2026/06/05,仙台支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,15,880,13200
2026/06/05,仙台支店,ラッピング用品,GF-004,和紙包装紙 20枚入,13,1150,14950
