日付,支店,カテゴリ,商品コード,商品名,数量,単価,金額
2026/05/27,名古屋支店,ステーショナリー,ST-001,真鍮ボールペン,40,980,39200
2026/05/27,名古屋支店,ステーショナリー,ST-003,リネン表紙ノート A5,36,680,24480
2026/05/27,名古屋支店,ステーショナリー,ST-004,マスキングテープ 12色セット,28,1250,35000
2026/05/27,名古屋支店,インテリア小物,IN-001,アロマキャンドル,29,880,25520
2026/05/27,名古屋支店,インテリア小物,IN-003,ラタン小物かご,12,950,11400
2026/05/27,名古屋支店,インテリア小物,IN-004,陶器の一輪挿し,19,720,13680
2026/05/27,名古屋支店,バス・サニタリー,BS-001,オーガニックコットンタオル,16,1180,18880
2026/05/27,名古屋支店,バス・サニタリー,BS-002,陶器のソープディッシュ,17,640,10880
2026/05/27,名古屋支店,バス・サニタリー,BS-003,バスソルト 3種セット,21,1380,28980
2026/05/27,名古屋支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,14,920,12880
2026/05/27,名古屋支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,26,560,14560
2026/05/27,名古屋支店,ガーデン雑貨,GD-002,ブリキのじょうろ,9,1750,15750
2026/05/27,名古屋支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,57,380,21660
2026/05/27,名古屋支店,ラッピング用品,GF-002,サテンリボン 5色セット,44,540,23760
2026/05/27,名古屋支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,20,880,17600
2026/05/27,名古屋支店,ラッピング用品,GF-004,和紙包装紙 20枚入,13,1150,14950
2026/05/27,福岡支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,16,1980,31680
2026/05/27,福岡支店,キッチン雑貨,KT-003,シリコン調理スプーン,24,520,12480
2026/05/27,福岡支店,キッチン雑貨,KT-004,リネンキッチンクロス 2枚組,25,780,19500
2026/05/27,福岡支店,ステーショナリー,ST-001,真鍮ボールペン,32,980,31360
2026/05/27,福岡支店,ステーショナリー,ST-002,活版印刷メモパッド,37,420,15540
2026/05/27,福岡支店,ステーショナリー,ST-003,リネン表紙ノート A5,34,680,23120
2026/05/27,福岡支店,ステーショナリー,ST-004,マスキングテープ 12色セット,10,1250,12500
2026/05/27,福岡支店,インテリア小物,IN-004,陶器の一輪挿し,11,720,7920
2026/05/27,福岡支店,バス・サニタリー,BS-002,陶器のソープディッシュ,15,640,9600
2026/05/27,福岡支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,30,560,16800
2026/05/27,福岡支店,ガーデン雑貨,GD-002,ブリキのじょうろ,12,1750,21000
2026/05/27,福岡支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,32,480,15360
2026/05/27,福岡支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,22,380,8360
2026/05/27,福岡支店,ラッピング用品,GF-004,和紙包装紙 20枚入,14,1150,16100
2026/05/27,札幌支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,18,1980,35640
2026/05/27,札幌支店,キッチン雑貨,KT-003,シリコン調理スプーン,22,520,11440
2026/05/27,札幌支店,キッチン雑貨,KT-004,リネンキッチンクロス 2枚組,21,780,16380
2026/05/27,札幌支店,ステーショナリー,ST-001,真鍮ボールペン,15,980,14700
2026/05/27,札幌支店,ステーショナリー,ST-002,活版印刷メモパッド,45,420,18900
2026/05/27,札幌支店,インテリア小物,IN-001,アロマキャンドル,14,880,12320
2026/05/27,札幌支店,インテリア小物,IN-002,ガラスフラワーベース,11,1650,18150
2026/05/27,札幌支店,インテリア小物,IN-004,陶器の一輪挿し,10,720,7200
2026/05/27,札幌支店,バス・サニタリー,BS-002,陶器のソープディッシュ,11,640,7040
2026/05/27,札幌支店,バス・サニタリー,BS-003,バスソルト 3種セット,13,1380,17940
2026/05/27,札幌支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,12,920,11040
2026/05/27,札幌支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,17,560,9520
2026/05/27,札幌支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,15,480,7200
2026/05/27,札幌支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,18,380,6840
2026/05/27,札幌支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,25,880,22000
2026/05/27,仙台支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,9,1980,17820
2026/05/27,仙台支店,キッチン雑貨,KT-003,シリコン調理スプーン,28,520,14560
2026/05/27,仙台支店,ステーショナリー,ST-001,真鍮ボールペン,13,980,12740
2026/05/27,仙台支店,ステーショナリー,ST-002,活版印刷メモパッド,50,420,21000
2026/05/27,仙台支店,ステーショナリー,ST-003,リネン表紙ノート A5,40,680,27200
2026/05/27,仙台支店,ステーショナリー,ST-004,マスキングテープ 12色セット,16,1250,20000
2026/05/27,仙台支店,インテリア小物,IN-001,アロマキャンドル,19,880,16720
2026/05/27,仙台支店,インテリア小物,IN-004,陶器の一輪挿し,10,720,7200
2026/05/27,仙台支店,バス・サニタリー,BS-001,オーガニックコットンタオル,21,1180,24780
2026/05/27,仙台支店,バス・サニタリー,BS-003,バスソルト 3種セット,10,1380,13800
2026/05/27,仙台支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,17,920,15640
2026/05/27,仙台支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,12,560,6720
2026/05/27,仙台支店,ガーデン雑貨,GD-002,ブリキのじょうろ,7,1750,12250
2026/05/27,仙台支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,29,650,18850
2026/05/27,仙台支店,ラッピング用品,GF-002,サテンリボン 5色セット,13,540,7020
2026/05/27,仙台支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,30,880,26400
