日付,支店,カテゴリ,商品コード,商品名,数量,単価,金額
2026/06/18,名古屋支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,38,650,24700
2026/06/18,名古屋支店,ラッピング用品,GF-002,サテンリボン 5色セット,30,540,16200
2026/06/18,名古屋支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,48,880,42240
2026/06/18,福岡支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,13,1980,25740
2026/06/18,福岡支店,キッチン雑貨,KT-003,シリコン調理スプーン,24,520,12480
2026/06/18,福岡支店,キッチン雑貨,KT-004,リネンキッチンクロス 2枚組,24,780,18720
2026/06/18,福岡支店,ステーショナリー,ST-001,真鍮ボールペン,18,980,17640
2026/06/18,福岡支店,ステーショナリー,ST-002,活版印刷メモパッド,62,420,26040
2026/06/18,福岡支店,ステーショナリー,ST-004,マスキングテープ 12色セット,11,1250,13750
2026/06/18,福岡支店,インテリア小物,IN-001,アロマキャンドル,27,880,23760
2026/06/18,福岡支店,インテリア小物,IN-002,ガラスフラワーベース,11,1650,18150
2026/06/18,福岡支店,インテリア小物,IN-003,ラタン小物かご,13,950,12350
2026/06/18,福岡支店,インテリア小物,IN-004,陶器の一輪挿し,8,720,5760
2026/06/18,福岡支店,バス・サニタリー,BS-001,オーガニックコットンタオル,34,1180,40120
2026/06/18,福岡支店,バス・サニタリー,BS-002,陶器のソープディッシュ,16,640,10240
2026/06/18,福岡支店,ガーデン雑貨,GD-002,ブリキのじょうろ,6,1750,10500
2026/06/18,福岡支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,21,480,10080
2026/06/18,福岡支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,45,380,17100
2026/06/18,福岡支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,57,650,37050
2026/06/18,福岡支店,ラッピング用品,GF-002,サテンリボン 5色セット,30,540,16200
2026/06/18,札幌支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,10,1980,19800
2026/06/18,札幌支店,キッチン雑貨,KT-003,シリコン調理スプーン,19,520,9880
2026/06/18,札幌支店,ステーショナリー,ST-001,真鍮ボールペン,23,980,22540
2026/06/18,札幌支店,ステーショナリー,ST-002,活版印刷メモパッド,27,420,11340
2026/06/18,札幌支店,ステーショナリー,ST-004,マスキングテープ 12色セット,17,1250,21250
2026/06/18,札幌支店,インテリア小物,IN-002,ガラスフラワーベース,8,1650,13200
2026/06/18,札幌支店,インテリア小物,IN-003,ラタン小物かご,9,950,8550
2026/06/18,札幌支店,インテリア小物,IN-004,陶器の一輪挿し,10,720,7200
2026/06/18,札幌支店,バス・サニタリー,BS-001,オーガニックコットンタオル,13,1180,15340
2026/06/18,札幌支店,バス・サニタリー,BS-002,陶器のソープディッシュ,16,640,10240
2026/06/18,札幌支店,バス・サニタリー,BS-003,バスソルト 3種セット,10,1380,13800
2026/06/18,札幌支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,22,920,20240
2026/06/18,札幌支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,30,560,16800
2026/06/18,札幌支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,20,480,9600
2026/06/18,札幌支店,ラッピング用品,GF-002,サテンリボン 5色セット,25,540,13500
2026/06/18,札幌支店,ラッピング用品,GF-004,和紙包装紙 20枚入,11,1150,12650
2026/06/18,仙台支店,キッチン雑貨,KT-001,木製カッティングボード,13,1480,19240
2026/06/18,仙台支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,12,1980,23760
2026/06/18,仙台支店,ステーショナリー,ST-001,真鍮ボールペン,17,980,16660
2026/06/18,仙台支店,ステーショナリー,ST-002,活版印刷メモパッド,49,420,20580
2026/06/18,仙台支店,ステーショナリー,ST-003,リネン表紙ノート A5,48,680,32640
2026/06/18,仙台支店,インテリア小物,IN-001,アロマキャンドル,15,880,13200
2026/06/18,仙台支店,インテリア小物,IN-003,ラタン小物かご,11,950,10450
2026/06/18,仙台支店,インテリア小物,IN-004,陶器の一輪挿し,8,720,5760
2026/06/18,仙台支店,バス・サニタリー,BS-001,オーガニックコットンタオル,23,1180,27140
2026/06/18,仙台支店,バス・サニタリー,BS-003,バスソルト 3種セット,19,1380,26220
2026/06/18,仙台支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,26,560,14560
2026/06/18,仙台支店,ガーデン雑貨,GD-002,ブリキのじょうろ,9,1750,15750
2026/06/18,仙台支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,21,380,7980
2026/06/18,仙台支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,39,650,25350
2026/06/18,仙台支店,ラッピング用品,GF-004,和紙包装紙 20枚入,12,1150,13800
