日付,支店,カテゴリ,商品コード,商品名,数量,単価,金額
2026/05/07,福岡支店,バス・サニタリー,BS-002,陶器のソープディッシュ,20,640,12800
2026/05/07,福岡支店,バス・サニタリー,BS-003,バスソルト 3種セット,16,1380,22080
2026/05/07,福岡支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,15,920,13800
2026/05/07,福岡支店,ガーデン雑貨,GD-002,ブリキのじょうろ,11,1750,19250
2026/05/07,福岡支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,16,480,7680
2026/05/07,福岡支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,32,380,12160
2026/05/07,福岡支店,ラッピング用品,GF-002,サテンリボン 5色セット,31,540,16740
2026/05/07,福岡支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,37,880,32560
2026/05/07,札幌支店,キッチン雑貨,KT-001,木製カッティングボード,16,1480,23680
2026/05/07,札幌支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,10,1980,19800
2026/05/07,札幌支店,キッチン雑貨,KT-003,シリコン調理スプーン,35,520,18200
2026/05/07,札幌支店,ステーショナリー,ST-001,真鍮ボールペン,12,980,11760
2026/05/07,札幌支店,ステーショナリー,ST-002,活版印刷メモパッド,29,420,12180
2026/05/07,札幌支店,ステーショナリー,ST-003,リネン表紙ノート A5,39,680,26520
2026/05/07,札幌支店,インテリア小物,IN-001,アロマキャンドル,16,880,14080
2026/05/07,札幌支店,インテリア小物,IN-003,ラタン小物かご,16,950,15200
2026/05/07,札幌支店,バス・サニタリー,BS-002,陶器のソープディッシュ,15,640,9600
2026/05/07,札幌支店,バス・サニタリー,BS-003,バスソルト 3種セット,15,1380,20700
2026/05/07,札幌支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,10,920,9200
2026/05/07,札幌支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,25,560,14000
2026/05/07,札幌支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,27,480,12960
2026/05/07,札幌支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,21,380,7980
2026/05/07,札幌支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,51,650,33150
2026/05/07,札幌支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,32,880,28160
2026/05/07,仙台支店,キッチン雑貨,KT-001,木製カッティングボード,18,1480,26640
2026/05/07,仙台支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,12,1980,23760
2026/05/07,仙台支店,キッチン雑貨,KT-003,シリコン調理スプーン,27,520,14040
2026/05/07,仙台支店,ステーショナリー,ST-001,真鍮ボールペン,15,980,14700
2026/05/07,仙台支店,ステーショナリー,ST-002,活版印刷メモパッド,23,420,9660
2026/05/07,仙台支店,ステーショナリー,ST-003,リネン表紙ノート A5,41,680,27880
2026/05/07,仙台支店,ステーショナリー,ST-004,マスキングテープ 12色セット,18,1250,22500
2026/05/07,仙台支店,インテリア小物,IN-001,アロマキャンドル,32,880,28160
2026/05/07,仙台支店,インテリア小物,IN-003,ラタン小物かご,16,950,15200
2026/05/07,仙台支店,インテリア小物,IN-004,陶器の一輪挿し,6,720,4320
2026/05/07,仙台支店,バス・サニタリー,BS-002,陶器のソープディッシュ,14,640,8960
2026/05/07,仙台支店,バス・サニタリー,BS-003,バスソルト 3種セット,8,1380,11040
2026/05/07,仙台支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,9,920,8280
2026/05/07,仙台支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,12,560,6720
2026/05/07,仙台支店,ガーデン雑貨,GD-002,ブリキのじょうろ,5,1750,8750
2026/05/07,仙台支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,38,380,14440
2026/05/07,仙台支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,53,650,34450
2026/05/07,仙台支店,ラッピング用品,GF-002,サテンリボン 5色セット,35,540,18900
2026/05/07,仙台支店,ラッピング用品,GF-004,和紙包装紙 20枚入,15,1150,17250
