日付,支店,カテゴリ,商品コード,商品名,数量,単価,金額
2026/06/24,仙台支店,インテリア小物,IN-001,アロマキャンドル,28,880,24640
2026/06/24,仙台支店,インテリア小物,IN-002,ガラスフラワーベース,7,1650,11550
2026/06/24,仙台支店,インテリア小物,IN-004,陶器の一輪挿し,7,720,5040
2026/06/24,仙台支店,バス・サニタリー,BS-001,オーガニックコットンタオル,28,1180,33040
2026/06/24,仙台支店,バス・サニタリー,BS-003,バスソルト 3種セット,12,1380,16560
2026/06/24,仙台支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,16,560,8960
2026/06/24,仙台支店,ガーデン雑貨,GD-002,ブリキのじょうろ,6,1750,10500
2026/06/24,仙台支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,23,480,11040
2026/06/24,仙台支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,46,380,17480
2026/06/24,仙台支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,25,650,16250
2026/06/24,仙台支店,ラッピング用品,GF-002,サテンリボン 5色セット,34,540,18360
