日付,支店,カテゴリ,商品コード,商品名,数量,単価,金額
2026/05/22,名古屋支店,バス・サニタリー,BS-003,バスソルト 3種セット,11,1380,15180
2026/05/22,名古屋支店,ガーデン雑貨,GD-002,ブリキのじょうろ,8,1750,14000
2026/05/22,名古屋支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,54,650,35100
2026/05/22,名古屋支店,ラッピング用品,GF-002,サテンリボン 5色セット,37,540,19980
2026/05/22,名古屋支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,39,880,34320
2026/05/22,福岡支店,キッチン雑貨,KT-004,リネンキッチンクロス 2枚組,39,780,30420
2026/05/22,福岡支店,ステーショナリー,ST-001,真鍮ボールペン,17,980,16660
2026/05/22,福岡支店,ステーショナリー,ST-002,活版印刷メモパッド,54,420,22680
2026/05/22,福岡支店,ステーショナリー,ST-003,リネン表紙ノート A5,44,680,29920
2026/05/22,福岡支店,インテリア小物,IN-001,アロマキャンドル,16,880,14080
2026/05/22,福岡支店,インテリア小物,IN-002,ガラスフラワーベース,8,1650,13200
2026/05/22,福岡支店,インテリア小物,IN-003,ラタン小物かご,15,950,14250
2026/05/22,福岡支店,バス・サニタリー,BS-001,オーガニックコットンタオル,19,1180,22420
2026/05/22,福岡支店,バス・サニタリー,BS-003,バスソルト 3種セット,12,1380,16560
2026/05/22,福岡支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,23,480,11040
2026/05/22,福岡支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,38,380,14440
2026/05/22,福岡支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,28,650,18200
2026/05/22,福岡支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,26,880,22880
2026/05/22,札幌支店,キッチン雑貨,KT-001,木製カッティングボード,16,1480,23680
2026/05/22,札幌支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,8,1980,15840
2026/05/22,札幌支店,キッチン雑貨,KT-003,シリコン調理スプーン,21,520,10920
2026/05/22,札幌支店,ステーショナリー,ST-001,真鍮ボールペン,25,980,24500
2026/05/22,札幌支店,ステーショナリー,ST-002,活版印刷メモパッド,29,420,12180
2026/05/22,札幌支店,ステーショナリー,ST-003,リネン表紙ノート A5,25,680,17000
2026/05/22,札幌支店,ステーショナリー,ST-004,マスキングテープ 12色セット,13,1250,16250
2026/05/22,札幌支店,インテリア小物,IN-004,陶器の一輪挿し,15,720,10800
2026/05/22,札幌支店,バス・サニタリー,BS-001,オーガニックコットンタオル,22,1180,25960
2026/05/22,札幌支店,バス・サニタリー,BS-003,バスソルト 3種セット,12,1380,16560
2026/05/22,札幌支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,44,380,16720
2026/05/22,札幌支店,ラッピング用品,GF-002,サテンリボン 5色セット,33,540,17820
2026/05/22,札幌支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,30,880,26400
2026/05/22,札幌支店,ラッピング用品,GF-004,和紙包装紙 20枚入,12,1150,13800
2026/05/22,仙台支店,キッチン雑貨,KT-001,木製カッティングボード,17,1480,25160
2026/05/22,仙台支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,10,1980,19800
2026/05/22,仙台支店,キッチン雑貨,KT-003,シリコン調理スプーン,29,520,15080
2026/05/22,仙台支店,キッチン雑貨,KT-004,リネンキッチンクロス 2枚組,32,780,24960
2026/05/22,仙台支店,ステーショナリー,ST-002,活版印刷メモパッド,49,420,20580
2026/05/22,仙台支店,ステーショナリー,ST-003,リネン表紙ノート A5,43,680,29240
2026/05/22,仙台支店,ステーショナリー,ST-004,マスキングテープ 12色セット,14,1250,17500
2026/05/22,仙台支店,インテリア小物,IN-002,ガラスフラワーベース,5,1650,8250
2026/05/22,仙台支店,バス・サニタリー,BS-001,オーガニックコットンタオル,25,1180,29500
2026/05/22,仙台支店,バス・サニタリー,BS-002,陶器のソープディッシュ,18,640,11520
2026/05/22,仙台支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,14,920,12880
2026/05/22,仙台支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,25,480,12000
2026/05/22,仙台支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,38,380,14440
2026/05/22,仙台支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,23,650,14950
2026/05/22,仙台支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,25,880,22000
2026/05/22,仙台支店,ラッピング用品,GF-004,和紙包装紙 20枚入,8,1150,9200
