日付,支店,カテゴリ,商品コード,商品名,数量,単価,金額
2026/05/01,福岡支店,キッチン雑貨,KT-001,木製カッティングボード,19,1480,28120
2026/05/01,福岡支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,16,1980,31680
2026/05/01,福岡支店,ステーショナリー,ST-001,真鍮ボールペン,28,980,27440
2026/05/01,福岡支店,ステーショナリー,ST-003,リネン表紙ノート A5,32,680,21760
2026/05/01,福岡支店,ステーショナリー,ST-004,マスキングテープ 12色セット,11,1250,13750
2026/05/01,福岡支店,インテリア小物,IN-001,アロマキャンドル,23,880,20240
2026/05/01,福岡支店,インテリア小物,IN-002,ガラスフラワーベース,10,1650,16500
2026/05/01,福岡支店,インテリア小物,IN-004,陶器の一輪挿し,16,720,11520
2026/05/01,福岡支店,バス・サニタリー,BS-001,オーガニックコットンタオル,18,1180,21240
2026/05/01,福岡支店,バス・サニタリー,BS-003,バスソルト 3種セット,12,1380,16560
2026/05/01,福岡支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,26,560,14560
2026/05/01,福岡支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,30,480,14400
2026/05/01,福岡支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,20,380,7600
2026/05/01,福岡支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,63,650,40950
2026/05/01,福岡支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,33,880,29040
2026/05/01,札幌支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,14,1980,27720
2026/05/01,札幌支店,キッチン雑貨,KT-004,リネンキッチンクロス 2枚組,30,780,23400
2026/05/01,札幌支店,ステーショナリー,ST-001,真鍮ボールペン,31,980,30380
2026/05/01,札幌支店,ステーショナリー,ST-002,活版印刷メモパッド,37,420,15540
2026/05/01,札幌支店,ステーショナリー,ST-003,リネン表紙ノート A5,50,680,34000
2026/05/01,札幌支店,ステーショナリー,ST-004,マスキングテープ 12色セット,18,1250,22500
2026/05/01,札幌支店,インテリア小物,IN-002,ガラスフラワーベース,8,1650,13200
2026/05/01,札幌支店,インテリア小物,IN-003,ラタン小物かご,11,950,10450
2026/05/01,札幌支店,バス・サニタリー,BS-001,オーガニックコットンタオル,15,1180,17700
2026/05/01,札幌支店,バス・サニタリー,BS-002,陶器のソープディッシュ,20,640,12800
2026/05/01,札幌支店,バス・サニタリー,BS-003,バスソルト 3種セット,19,1380,26220
2026/05/01,札幌支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,15,920,13800
2026/05/01,札幌支店,ガーデン雑貨,GD-002,ブリキのじょうろ,9,1750,15750
2026/05/01,札幌支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,12,480,5760
2026/05/01,札幌支店,ラッピング用品,GF-002,サテンリボン 5色セット,31,540,16740
2026/05/01,札幌支店,ラッピング用品,GF-004,和紙包装紙 20枚入,9,1150,10350
2026/05/01,仙台支店,キッチン雑貨,KT-001,木製カッティングボード,14,1480,20720
2026/05/01,仙台支店,キッチン雑貨,KT-003,シリコン調理スプーン,19,520,9880
2026/05/01,仙台支店,キッチン雑貨,KT-004,リネンキッチンクロス 2枚組,27,780,21060
2026/05/01,仙台支店,ステーショナリー,ST-002,活版印刷メモパッド,42,420,17640
2026/05/01,仙台支店,ステーショナリー,ST-003,リネン表紙ノート A5,25,680,17000
2026/05/01,仙台支店,ステーショナリー,ST-004,マスキングテープ 12色セット,11,1250,13750
2026/05/01,仙台支店,インテリア小物,IN-001,アロマキャンドル,14,880,12320
2026/05/01,仙台支店,インテリア小物,IN-002,ガラスフラワーベース,11,1650,18150
2026/05/01,仙台支店,インテリア小物,IN-004,陶器の一輪挿し,15,720,10800
2026/05/01,仙台支店,バス・サニタリー,BS-002,陶器のソープディッシュ,10,640,6400
2026/05/01,仙台支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,12,920,11040
2026/05/01,仙台支店,ガーデン雑貨,GD-002,ブリキのじょうろ,7,1750,12250
2026/05/01,仙台支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,34,380,12920
2026/05/01,仙台支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,15,880,13200
2026/05/01,仙台支店,ラッピング用品,GF-004,和紙包装紙 20枚入,18,1150,20700
