日付,支店,カテゴリ,商品コード,商品名,数量,単価,金額
2026/06/11,名古屋支店,ラッピング用品,GF-004,和紙包装紙 20枚入,27,1150,31050
2026/06/11,福岡支店,キッチン雑貨,KT-004,リネンキッチンクロス 2枚組,31,780,24180
2026/06/11,福岡支店,ステーショナリー,ST-001,真鍮ボールペン,33,980,32340
2026/06/11,福岡支店,ステーショナリー,ST-002,活版印刷メモパッド,26,420,10920
2026/06/11,福岡支店,ステーショナリー,ST-004,マスキングテープ 12色セット,16,1250,20000
2026/06/11,福岡支店,インテリア小物,IN-001,アロマキャンドル,22,880,19360
2026/06/11,福岡支店,インテリア小物,IN-002,ガラスフラワーベース,11,1650,18150
2026/06/11,福岡支店,インテリア小物,IN-003,ラタン小物かご,13,950,12350
2026/06/11,福岡支店,バス・サニタリー,BS-003,バスソルト 3種セット,13,1380,17940
2026/06/11,福岡支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,37,560,20720
2026/06/11,福岡支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,31,480,14880
2026/06/11,福岡支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,48,650,31200
2026/06/11,福岡支店,ラッピング用品,GF-002,サテンリボン 5色セット,18,540,9720
2026/06/11,福岡支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,22,880,19360
2026/06/11,福岡支店,ラッピング用品,GF-004,和紙包装紙 20枚入,9,1150,10350
2026/06/11,札幌支店,キッチン雑貨,KT-001,木製カッティングボード,11,1480,16280
2026/06/11,札幌支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,17,1980,33660
2026/06/11,札幌支店,キッチン雑貨,KT-004,リネンキッチンクロス 2枚組,15,780,11700
2026/06/11,札幌支店,ステーショナリー,ST-001,真鍮ボールペン,23,980,22540
2026/06/11,札幌支店,ステーショナリー,ST-003,リネン表紙ノート A5,25,680,17000
2026/06/11,札幌支店,ステーショナリー,ST-004,マスキングテープ 12色セット,8,1250,10000
2026/06/11,札幌支店,インテリア小物,IN-001,アロマキャンドル,23,880,20240
2026/06/11,札幌支店,インテリア小物,IN-002,ガラスフラワーベース,5,1650,8250
2026/06/11,札幌支店,バス・サニタリー,BS-001,オーガニックコットンタオル,14,1180,16520
2026/06/11,札幌支店,バス・サニタリー,BS-003,バスソルト 3種セット,15,1380,20700
2026/06/11,札幌支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,18,560,10080
2026/06/11,札幌支店,ガーデン雑貨,GD-002,ブリキのじょうろ,5,1750,8750
2026/06/11,札幌支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,23,650,14950
2026/06/11,札幌支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,18,880,15840
2026/06/11,仙台支店,キッチン雑貨,KT-001,木製カッティングボード,9,1480,13320
2026/06/11,仙台支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,15,1980,29700
2026/06/11,仙台支店,キッチン雑貨,KT-003,シリコン調理スプーン,37,520,19240
2026/06/11,仙台支店,ステーショナリー,ST-001,真鍮ボールペン,25,980,24500
2026/06/11,仙台支店,ステーショナリー,ST-002,活版印刷メモパッド,50,420,21000
2026/06/11,仙台支店,ステーショナリー,ST-003,リネン表紙ノート A5,35,680,23800
2026/06/11,仙台支店,ステーショナリー,ST-004,マスキングテープ 12色セット,15,1250,18750
2026/06/11,仙台支店,インテリア小物,IN-002,ガラスフラワーベース,11,1650,18150
2026/06/11,仙台支店,インテリア小物,IN-003,ラタン小物かご,11,950,10450
2026/06/11,仙台支店,バス・サニタリー,BS-001,オーガニックコットンタオル,19,1180,22420
2026/06/11,仙台支店,バス・サニタリー,BS-003,バスソルト 3種セット,10,1380,13800
2026/06/11,仙台支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,10,920,9200
2026/06/11,仙台支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,17,560,9520
2026/06/11,仙台支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,21,480,10080
2026/06/11,仙台支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,46,380,17480
2026/06/11,仙台支店,ラッピング用品,GF-002,サテンリボン 5色セット,27,540,14580
2026/06/11,仙台支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,23,880,20240
2026/06/11,仙台支店,ラッピング用品,GF-004,和紙包装紙 20枚入,10,1150,11500
