日付,支店,カテゴリ,商品コード,商品名,数量,単価,金額
2026/05/26,名古屋支店,ラッピング用品,GF-004,和紙包装紙 20枚入,23,1150,26450
2026/05/26,福岡支店,キッチン雑貨,KT-001,木製カッティングボード,21,1480,31080
2026/05/26,福岡支店,キッチン雑貨,KT-003,シリコン調理スプーン,40,520,20800
2026/05/26,福岡支店,ステーショナリー,ST-004,マスキングテープ 12色セット,10,1250,12500
2026/05/26,福岡支店,インテリア小物,IN-001,アロマキャンドル,30,880,26400
2026/05/26,福岡支店,インテリア小物,IN-002,ガラスフラワーベース,5,1650,8250
2026/05/26,福岡支店,インテリア小物,IN-004,陶器の一輪挿し,7,720,5040
2026/05/26,福岡支店,バス・サニタリー,BS-001,オーガニックコットンタオル,29,1180,34220
2026/05/26,福岡支店,バス・サニタリー,BS-003,バスソルト 3種セット,11,1380,15180
2026/05/26,福岡支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,21,560,11760
2026/05/26,福岡支店,ガーデン雑貨,GD-002,ブリキのじょうろ,5,1750,8750
2026/05/26,福岡支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,23,480,11040
2026/05/26,福岡支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,38,650,24700
2026/05/26,福岡支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,23,880,20240
2026/05/26,福岡支店,ラッピング用品,GF-004,和紙包装紙 20枚入,11,1150,12650
2026/05/26,札幌支店,キッチン雑貨,KT-003,シリコン調理スプーン,34,520,17680
2026/05/26,札幌支店,キッチン雑貨,KT-004,リネンキッチンクロス 2枚組,16,780,12480
2026/05/26,札幌支店,ステーショナリー,ST-002,活版印刷メモパッド,30,420,12600
2026/05/26,札幌支店,ステーショナリー,ST-003,リネン表紙ノート A5,37,680,25160
2026/05/26,札幌支店,ステーショナリー,ST-004,マスキングテープ 12色セット,15,1250,18750
2026/05/26,札幌支店,インテリア小物,IN-003,ラタン小物かご,9,950,8550
2026/05/26,札幌支店,バス・サニタリー,BS-002,陶器のソープディッシュ,9,640,5760
2026/05/26,札幌支店,バス・サニタリー,BS-003,バスソルト 3種セット,7,1380,9660
2026/05/26,札幌支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,15,920,13800
2026/05/26,札幌支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,29,560,16240
2026/05/26,札幌支店,ガーデン雑貨,GD-002,ブリキのじょうろ,4,1750,7000
2026/05/26,札幌支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,26,480,12480
2026/05/26,札幌支店,ラッピング用品,GF-002,サテンリボン 5色セット,27,540,14580
2026/05/26,仙台支店,キッチン雑貨,KT-001,木製カッティングボード,10,1480,14800
2026/05/26,仙台支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,8,1980,15840
2026/05/26,仙台支店,キッチン雑貨,KT-004,リネンキッチンクロス 2枚組,18,780,14040
2026/05/26,仙台支店,ステーショナリー,ST-001,真鍮ボールペン,22,980,21560
2026/05/26,仙台支店,ステーショナリー,ST-002,活版印刷メモパッド,23,420,9660
2026/05/26,仙台支店,ステーショナリー,ST-003,リネン表紙ノート A5,30,680,20400
2026/05/26,仙台支店,インテリア小物,IN-001,アロマキャンドル,28,880,24640
2026/05/26,仙台支店,インテリア小物,IN-004,陶器の一輪挿し,8,720,5760
2026/05/26,仙台支店,バス・サニタリー,BS-002,陶器のソープディッシュ,18,640,11520
2026/05/26,仙台支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,22,920,20240
2026/05/26,仙台支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,22,560,12320
2026/05/26,仙台支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,37,650,24050
