日付,支店,カテゴリ,商品コード,商品名,数量,単価,金額
2026/05/06,名古屋支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,33,380,12540
2026/05/06,名古屋支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,28,650,18200
2026/05/06,名古屋支店,ラッピング用品,GF-002,サテンリボン 5色セット,27,540,14580
2026/05/06,名古屋支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,35,880,30800
2026/05/06,名古屋支店,ラッピング用品,GF-004,和紙包装紙 20枚入,14,1150,16100
2026/05/06,福岡支店,キッチン雑貨,KT-001,木製カッティングボード,14,1480,20720
2026/05/06,福岡支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,16,1980,31680
2026/05/06,福岡支店,キッチン雑貨,KT-003,シリコン調理スプーン,26,520,13520
2026/05/06,福岡支店,キッチン雑貨,KT-004,リネンキッチンクロス 2枚組,24,780,18720
2026/05/06,福岡支店,ステーショナリー,ST-002,活版印刷メモパッド,59,420,24780
2026/05/06,福岡支店,ステーショナリー,ST-003,リネン表紙ノート A5,43,680,29240
2026/05/06,福岡支店,ステーショナリー,ST-004,マスキングテープ 12色セット,14,1250,17500
2026/05/06,福岡支店,インテリア小物,IN-001,アロマキャンドル,33,880,29040
2026/05/06,福岡支店,インテリア小物,IN-003,ラタン小物かご,10,950,9500
2026/05/06,福岡支店,バス・サニタリー,BS-002,陶器のソープディッシュ,16,640,10240
2026/05/06,福岡支店,バス・サニタリー,BS-003,バスソルト 3種セット,12,1380,16560
2026/05/06,福岡支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,13,920,11960
2026/05/06,福岡支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,22,560,12320
2026/05/06,福岡支店,ガーデン雑貨,GD-002,ブリキのじょうろ,6,1750,10500
2026/05/06,福岡支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,16,480,7680
2026/05/06,福岡支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,38,380,14440
2026/05/06,福岡支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,40,650,26000
2026/05/06,福岡支店,ラッピング用品,GF-004,和紙包装紙 20枚入,11,1150,12650
2026/05/06,札幌支店,キッチン雑貨,KT-001,木製カッティングボード,18,1480,26640
2026/05/06,札幌支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,16,1980,31680
2026/05/06,札幌支店,キッチン雑貨,KT-003,シリコン調理スプーン,37,520,19240
2026/05/06,札幌支店,キッチン雑貨,KT-004,リネンキッチンクロス 2枚組,35,780,27300
2026/05/06,札幌支店,ステーショナリー,ST-001,真鍮ボールペン,25,980,24500
2026/05/06,札幌支店,ステーショナリー,ST-003,リネン表紙ノート A5,23,680,15640
2026/05/06,札幌支店,インテリア小物,IN-001,アロマキャンドル,22,880,19360
2026/05/06,札幌支店,インテリア小物,IN-003,ラタン小物かご,15,950,14250
2026/05/06,札幌支店,バス・サニタリー,BS-001,オーガニックコットンタオル,21,1180,24780
2026/05/06,札幌支店,バス・サニタリー,BS-003,バスソルト 3種セット,16,1380,22080
2026/05/06,札幌支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,22,920,20240
2026/05/06,札幌支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,20,560,11200
2026/05/06,札幌支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,16,480,7680
2026/05/06,札幌支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,51,650,33150
2026/05/06,札幌支店,ラッピング用品,GF-002,サテンリボン 5色セット,22,540,11880
2026/05/06,札幌支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,18,880,15840
2026/05/06,札幌支店,ラッピング用品,GF-004,和紙包装紙 20枚入,14,1150,16100
2026/05/06,仙台支店,キッチン雑貨,KT-001,木製カッティングボード,15,1480,22200
2026/05/06,仙台支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,10,1980,19800
2026/05/06,仙台支店,キッチン雑貨,KT-004,リネンキッチンクロス 2枚組,31,780,24180
2026/05/06,仙台支店,ステーショナリー,ST-001,真鍮ボールペン,16,980,15680
2026/05/06,仙台支店,ステーショナリー,ST-002,活版印刷メモパッド,54,420,22680
2026/05/06,仙台支店,ステーショナリー,ST-003,リネン表紙ノート A5,35,680,23800
2026/05/06,仙台支店,ステーショナリー,ST-004,マスキングテープ 12色セット,17,1250,21250
2026/05/06,仙台支店,インテリア小物,IN-001,アロマキャンドル,26,880,22880
2026/05/06,仙台支店,インテリア小物,IN-003,ラタン小物かご,8,950,7600
2026/05/06,仙台支店,インテリア小物,IN-004,陶器の一輪挿し,13,720,9360
2026/05/06,仙台支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,26,560,14560
2026/05/06,仙台支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,16,480,7680
2026/05/06,仙台支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,34,380,12920
2026/05/06,仙台支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,31,880,27280
