日付,支店,カテゴリ,商品コード,商品名,数量,単価,金額
2026/05/29,名古屋支店,インテリア小物,IN-002,ガラスフラワーベース,11,1650,18150
2026/05/29,名古屋支店,インテリア小物,IN-003,ラタン小物かご,25,950,23750
2026/05/29,名古屋支店,バス・サニタリー,BS-001,オーガニックコットンタオル,23,1180,27140
2026/05/29,名古屋支店,バス・サニタリー,BS-002,陶器のソープディッシュ,22,640,14080
2026/05/29,名古屋支店,バス・サニタリー,BS-003,バスソルト 3種セット,18,1380,24840
2026/05/29,名古屋支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,23,560,12880
2026/05/29,名古屋支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,17,480,8160
2026/05/29,名古屋支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,42,380,15960
2026/05/29,名古屋支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,66,650,42900
2026/05/29,名古屋支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,31,880,27280
2026/05/29,名古屋支店,ラッピング用品,GF-004,和紙包装紙 20枚入,13,1150,14950
2026/05/29,福岡支店,キッチン雑貨,KT-004,リネンキッチンクロス 2枚組,19,780,14820
2026/05/29,福岡支店,ステーショナリー,ST-001,真鍮ボールペン,23,980,22540
2026/05/29,福岡支店,ステーショナリー,ST-002,活版印刷メモパッド,40,420,16800
2026/05/29,福岡支店,ステーショナリー,ST-003,リネン表紙ノート A5,46,680,31280
2026/05/29,福岡支店,ステーショナリー,ST-004,マスキングテープ 12色セット,12,1250,15000
2026/05/29,福岡支店,インテリア小物,IN-001,アロマキャンドル,31,880,27280
2026/05/29,福岡支店,インテリア小物,IN-004,陶器の一輪挿し,15,720,10800
2026/05/29,福岡支店,バス・サニタリー,BS-001,オーガニックコットンタオル,21,1180,24780
2026/05/29,福岡支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,27,560,15120
2026/05/29,福岡支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,22,480,10560
2026/05/29,福岡支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,45,380,17100
2026/05/29,福岡支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,26,880,22880
2026/05/29,福岡支店,ラッピング用品,GF-004,和紙包装紙 20枚入,10,1150,11500
2026/05/29,札幌支店,キッチン雑貨,KT-001,木製カッティングボード,17,1480,25160
2026/05/29,札幌支店,ステーショナリー,ST-002,活版印刷メモパッド,48,420,20160
2026/05/29,札幌支店,ステーショナリー,ST-003,リネン表紙ノート A5,21,680,14280
2026/05/29,札幌支店,インテリア小物,IN-001,アロマキャンドル,20,880,17600
2026/05/29,札幌支店,バス・サニタリー,BS-001,オーガニックコットンタオル,28,1180,33040
2026/05/29,札幌支店,バス・サニタリー,BS-002,陶器のソープディッシュ,17,640,10880
2026/05/29,札幌支店,バス・サニタリー,BS-003,バスソルト 3種セット,9,1380,12420
2026/05/29,札幌支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,16,560,8960
2026/05/29,札幌支店,ガーデン雑貨,GD-002,ブリキのじょうろ,6,1750,10500
2026/05/29,札幌支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,39,380,14820
2026/05/29,札幌支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,27,650,17550
2026/05/29,札幌支店,ラッピング用品,GF-002,サテンリボン 5色セット,23,540,12420
2026/05/29,仙台支店,キッチン雑貨,KT-001,木製カッティングボード,11,1480,16280
2026/05/29,仙台支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,10,1980,19800
2026/05/29,仙台支店,ステーショナリー,ST-001,真鍮ボールペン,18,980,17640
2026/05/29,仙台支店,ステーショナリー,ST-003,リネン表紙ノート A5,31,680,21080
2026/05/29,仙台支店,ステーショナリー,ST-004,マスキングテープ 12色セット,18,1250,22500
2026/05/29,仙台支店,インテリア小物,IN-003,ラタン小物かご,10,950,9500
2026/05/29,仙台支店,バス・サニタリー,BS-001,オーガニックコットンタオル,22,1180,25960
2026/05/29,仙台支店,バス・サニタリー,BS-002,陶器のソープディッシュ,10,640,6400
2026/05/29,仙台支店,バス・サニタリー,BS-003,バスソルト 3種セット,13,1380,17940
2026/05/29,仙台支店,ガーデン雑貨,GD-001,テラコッタ植木鉢 S,29,560,16240
2026/05/29,仙台支店,ガーデン雑貨,GD-002,ブリキのじょうろ,5,1750,8750
2026/05/29,仙台支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,11,480,5280
2026/05/29,仙台支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,35,650,22750
2026/05/29,仙台支店,ラッピング用品,GF-002,サテンリボン 5色セット,22,540,11880
2026/05/29,仙台支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,29,880,25520
