日付,支店,カテゴリ,商品コード,商品名,数量,単価,金額
2026/06/22,札幌支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,28,380,10640
2026/06/22,札幌支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,35,650,22750
2026/06/22,札幌支店,ラッピング用品,GF-002,サテンリボン 5色セット,19,540,10260
2026/06/22,札幌支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,21,880,18480
2026/06/22,札幌支店,ラッピング用品,GF-004,和紙包装紙 20枚入,14,1150,16100
2026/06/22,仙台支店,キッチン雑貨,KT-001,木製カッティングボード,13,1480,19240
2026/06/22,仙台支店,キッチン雑貨,KT-002,ホーロー保存容器 3点セット,15,1980,29700
2026/06/22,仙台支店,キッチン雑貨,KT-004,リネンキッチンクロス 2枚組,23,780,17940
2026/06/22,仙台支店,ステーショナリー,ST-003,リネン表紙ノート A5,42,680,28560
2026/06/22,仙台支店,インテリア小物,IN-001,アロマキャンドル,24,880,21120
2026/06/22,仙台支店,インテリア小物,IN-003,ラタン小物かご,11,950,10450
2026/06/22,仙台支店,インテリア小物,IN-004,陶器の一輪挿し,13,720,9360
2026/06/22,仙台支店,バス・サニタリー,BS-002,陶器のソープディッシュ,12,640,7680
2026/06/22,仙台支店,バス・サニタリー,BS-003,バスソルト 3種セット,12,1380,16560
2026/06/22,仙台支店,バス・サニタリー,BS-004,ヒノキの入浴剤 10包,19,920,17480
2026/06/22,仙台支店,ガーデン雑貨,GD-002,ブリキのじょうろ,6,1750,10500
2026/06/22,仙台支店,ガーデン雑貨,GD-003,ガーデンピック 3本組,29,480,13920
2026/06/22,仙台支店,ガーデン雑貨,GD-004,多肉植物用ミニポット,33,380,12540
2026/06/22,仙台支店,ラッピング用品,GF-001,クラフト紙ギフトバッグ 10枚,46,650,29900
2026/06/22,仙台支店,ラッピング用品,GF-002,サテンリボン 5色セット,31,540,16740
2026/06/22,仙台支店,ラッピング用品,GF-003,ギフトボックス 小 5個組,32,880,28160
